1,2,3,4,5,6
4.775014717939396,14.49691737698182,41.290672140610646,29.564738452800782,72.52412046355039,59.71868257533061
8.833264089866285,-3.8013940431497524,27.72908987658894,30.726140588503913,48.908610791180266,21.398853456723057
12.511839700056319,-7.6440107987471855,-10.140858018238124,19.205889131522866,-7.752714586941401,-2.736736596594321
14.961055100251148,16.164785645439892,-13.420778807848684,6.215062042971153,13.994499194150926,2.0014502236153433
18.065471801771032,41.959395656914936,10.699702215501613,1.8010639379578741,-3.254555681183886,2.407973029375972
17.71306923590583,46.30601638808292,26.589325296574554,13.44706382738123,-3.6124457804574135,25.47134051598951
16.206050868409932,21.736387955790523,25.31961917666197,29.321895109310574,31.31980037306353,28.76640298979423
14.009957214291722,-8.143696872980922,9.579126331106746,2.4032396318905223,-4.931122627251749,-38.18123174587459
8.22957073435624,-21.436673860354233,-8.133398259827235,-23.916893169661314,-23.854689978538282,16.45651495028479
2.9316417692650623,-7.493517619892209,-16.421683716801347,-12.009100653419708,-13.874424625820293,-30.521281282982045
1.7973083299810781,16.878846691658232,-7.000631987506615,7.356695565020464,-7.43052224735651,-8.841180574590531
3.6373484056883134,26.40550141847688,21.039925820056858,16.19106314861723,18.243643696956582,47.80649705763863
8.439073738763085,14.966110358739726,42.46039011078723,28.699423861560508,71.507951246635,50.323863898495965
13.615385401027808,-4.571103638997137,35.27717073132853,34.012195411325514,44.54677542329716,25.764982403583865
18.374189143228563,-5.100302684085907,3.4817106688575974,27.031526830740265,6.766880868966959,3.849837363935352
19.974646507874574,14.312747043016099,-15.265936945245322,5.475817685379853,10.345631831976236,4.0918765917424444
18.3776830054213,35.165776964423706,4.030156545231598,-8.159459451049255,-11.312715090560996,-8.999188986438828
14.67594296864091,39.89447470538424,26.395817851333504,9.121362015772286,-15.61016825947922,25.52874786413868
8.628229426014581,19.24548357274287,23.79717348194917,24.425710373631226,35.9212708635206,26.247030877780325
3.5016899365611973,-10.44933930841394,10.139657579628278,10.32012059201615,3.1349024871010993,-42.760905075170996
4.635958509207963,-18.316250089975842,-6.647561584604791,-25.048646944816163,-37.56758320116328,6.193331147697733
5.637771634527791,-2.665872226071876,-20.437505701675207,-28.865010629136385,-24.262907606112755,-41.163625718560155
7.16949295406245,21.39052206009558,-11.32860746007405,6.399585343790228,-8.894425323149704,8.10651377497946
10.329417944830155,29.31843738305412,19.84207880933159,21.88186919624388,31.99718638116979,50.65244935351622
12.91246941387913,14.512379160006692,48.52646563669369,29.434606083953383,68.12699446527759,55.243892730794684
14.855380242405875,-3.9441449955443098,35.0646519876419,40.078405358044066,58.11068099917029,42.1296964044844
15.315505058987718,-9.131482778510687,-1.531662114129908,23.818222405443734,11.814265996969791,11.371132390709285
14.168510329793957,5.584242088433664,-12.289027068330626,4.162448848226033,17.917104241777878,-2.110348920035573
11.67747630722622,30.682896890475565,7.6469565368747165,1.5007881070658726,-11.1348411420743,-19.296896996864383
8.958679336921472,39.07174688653684,24.577270696862982,2.901387532656873,-32.29747803039041,19.638701009174873
5.709542990857362,22.444226972770608,25.89113720799194,22.43337403518902,36.65581445986615,21.614789685332145
5.372556045536733,-2.097156794445656,14.584049025944129,21.49022818803046,6.771368334409204,-27.826495953649044
5.787533433958842,-12.866431837974023,-4.73682599255881,-18.040014063263577,-28.35732016052625,0.17468292032774002
7.63807192503881,-1.0727554872569733,-24.706108838342523,-29.055222548882213,-24.86579977233164,-44.29543737026701
10.586272137688333,20.192266418422705,-20.864011060424033,-1.370839274424334,-22.552673473597046,7.970462530577779
14.996530265120597,32.57902913924444,18.291364972850136,23.39861384519624,43.50263366514137,50.61719451264351
18.555263792167523,22.0575793340847,53.245689650311576,35.552343555366406,65.46761039686218,56.24263510543224
18.999755026360557,-1.5779418992475698,43.65813338365973,42.21334034098081,60.058684612342795,54.70227396125696
17.573682304377684,-10.973020918395768,3.0379836710645076,24.171789096109073,20.62119490087663,15.757950037790764
17.118118546509763,6.868549349045777,-7.003626128262809,7.4181781156607345,15.913594522129197,-0.9816985050165705
12.723996217974701,25.40304689808267,4.529336940403072,4.830201387451023,-9.06825079991031,-24.21438823871032
6.480371480058795,26.72291203686145,15.467651945366068,-6.551580882665725,-50.930319222078225,15.39739079140345
4.0275955110359565,14.645354035033488,26.60113083307872,12.514568778040061,32.642988930041106,12.14334197236986
